Project,Species,Run,Recovery Year,RETURN_SITE_CODE,Return Site,CU Index,CU Name,Composite Type,Composite Descr,Sex/Maturity,Total Count,Total Examined,Expanded Enh,Enh Contr %
Spius Cr,Chinook,Spring,2006,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,64,64,20.26,31.656
Spius Cr,Chinook,Spring,2006,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,60,60,14.93,24.883
Spius Cr,Chinook,Spring,2006,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,H1,Total Adults,64,64,17.86,27.906
Spius Cr,Chinook,Spring,2006,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,2985,1074,325.56,10.907
Spius Cr,Chinook,Spring,2006,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,2102,684,264.95,12.605
Spius Cr,Chinook,Spring,2007,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,56,56,11.71,20.911
Spius Cr,Chinook,Spring,2007,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,60,60,9.88,16.467
Spius Cr,Chinook,Spring,2007,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,610,201,77.45,12.697
Spius Cr,Chinook,Spring,2007,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,400,183,24.34,6.085
Spius Cr,Chinook,Spring,2008,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,59,59,37.36,63.322
Spius Cr,Chinook,Spring,2008,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,64,64,28.84,45.062
Spius Cr,Chinook,Spring,2008,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,2537,811,471.601,18.589
Spius Cr,Chinook,Spring,2008,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,1874,624,268.065,14.304
Spius Cr,Chinook,Spring,2009,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Above Fence,N1,Jacks,66,66,24.5,37.121
Spius Cr,Chinook,Spring,2009,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,72,72,24.05,33.403
Spius Cr,Chinook,Spring,2009,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,H1,Jacks,5,5,1.86,37.2
Spius Cr,Chinook,Spring,2009,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,84,84,29.85,35.536
Spius Cr,Chinook,Spring,2009,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,337,117,51.444,15.265
Spius Cr,Chinook,Spring,2009,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,201,102,38.999,19.402
Spius Cr,Chinook,Spring,2010,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Above Fence,N1,Total Adults,654,654,186.695,28.547
Spius Cr,Chinook,Spring,2010,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,73,73,23.17,31.74
Spius Cr,Chinook,Spring,2010,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,79,79,22.03,27.886
Spius Cr,Chinook,Spring,2010,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,2819,578,1202.3,42.65
Spius Cr,Chinook,Spring,2010,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,2439,485,968.338,39.702
Spius Cr,Chinook,Spring,2011,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Broodstock collected from river live.,Females,71,71,32.785,46.176
Spius Cr,Chinook,Spring,2011,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Broodstock collected from river live.,Males,78,78,32.035,41.071
Spius Cr,Chinook,Spring,2011,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,Total adults,Total Adults,62,51,6.052,9.761
Spius Cr,Chinook,Spring,2011,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural river spawners,Females,1449,465,287.2,19.821
Spius Cr,Chinook,Spring,2011,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural river spawners,Males,1282,316,237.791,18.548
Spius Cr,Chinook,Spring,2011,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,River,Above fence,Total Adults,112,112,10.932,9.761
Spius Cr,Chinook,Spring,2012,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Above Fence,Natural spawners,Total Adults,302,302,90.859,30.086
Spius Cr,Chinook,Spring,2012,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Live river,Females,70,70,18.352,26.217
Spius Cr,Chinook,Spring,2012,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Live river,Males,70,70,10.189,14.556
Spius Cr,Chinook,Spring,2012,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,Brood removals at fence.,Total Adults,50,50,15.376,30.752
Spius Cr,Chinook,Spring,2012,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Deadpitch,Females,3596,757,282.229,7.848
Spius Cr,Chinook,Spring,2012,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Deadpitch,Males,2106,629,193.481,9.187
Spius Cr,Chinook,Spring,2013,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Hatchery removals,Females,87,87,25.115,28.868
Spius Cr,Chinook,Spring,2013,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Hatchery removals,Males,80,80,21.849,27.311
Spius Cr,Chinook,Spring,2013,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural spawners,Females,2302,416,930.69,40.43
Spius Cr,Chinook,Spring,2013,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural spawners,Males,1143,345,414.742,36.285
Spius Cr,Chinook,Spring,2014,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Removals,Females,67,67,5.314,7.931
Spius Cr,Chinook,Spring,2014,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural spawners,Females,4609,1055,250.805,5.442
Spius Cr,Chinook,Spring,2014,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural spawners,Males,2513,829,127.953,5.092
Spius Cr,Chinook,Spring,2015,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Broodstock,Females,57,57,2.08,3.649
Spius Cr,Chinook,Spring,2015,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural spawners,Females,2579,1150,725.783,28.142
Spius Cr,Chinook,Spring,2015,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural spawners,Males,2257,946,594.827,26.355
Spius Cr,Chinook,Spring,2016,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural Spawners,Females,1102,291,417.385,37.875
Spius Cr,Chinook,Spring,2016,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural Spawners,Males,1019,216,342.573,33.619
Spius Cr,Chinook,Spring,2017,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Includes all removals,Females,82,82,40.989,49.987
Spius Cr,Chinook,Spring,2017,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Includes all removals,Males,69,69,37.979,55.042
Spius Cr,Chinook,Spring,2017,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural Spawners,Females,856,321,485.547,56.723
Spius Cr,Chinook,Spring,2017,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Natural Spawners,Males,846,274,380.158,44.936
Spius Cr,Chinook,Spring,2018,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Brood,Females,137,137,33.209,24.24
Spius Cr,Chinook,Spring,2018,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Brood,Males,96,96,38.338,39.935
Spius Cr,Chinook,Spring,2018,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Escapement,Females,913,307,372.994,40.854
Spius Cr,Chinook,Spring,2018,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Escapement,Males,714,220,258.329,36.181
Spius Cr,Chinook,Spring,2019,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Brood,Females,336,336,24.226,7.21
Spius Cr,Chinook,Spring,2019,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,Brood,Males,331,331,14.351,4.336
Spius Cr,Chinook,Spring,2019,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Deadpitch,Females,2059,844,662.83,32.192
Spius Cr,Chinook,Spring,2019,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,Deadpitch,Males,1800,807,618.071,34.337
Spius Cr,Chinook,Summer,2017,272,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Broodstock,Removals,Males,45,45,1.026,2.28
Spius Cr,Chinook,Summer,2018,272,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Broodstock,Brood + StAD Sacrifices,Females,288,288,8.134,2.824
Spius Cr,Chinook,Summer,2018,272,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Broodstock,Brood + StAD Sacrifices,Males,221,221,7.163,3.241
Spius Cr,Chinook,Summer,2018,272,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,River,Natural Spawners,Females,1195,481,32.773,2.743
Spius Cr,Chinook,Summer,2018,272,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,River,Natural Spawners,Males,996,296,20.589,2.067
Spius Cr,Chinook,Summer,2019,272,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Broodstock,Brood + Stad Sacrifices,Total Adults,149,149,8.875,5.956
Spius Cr,Chinook,Summer,2019,272,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,River,Natural spawners,Total Adults,2486,170,148.073,5.956
Spius Cr,Coho,Fall,1986,160,Spius Cr,CO-7,LOWER THOMPSON,Broodstock,H1,Jacks,5,5,1.175,23.5
Spius Cr,Coho,Fall,1986,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,674,674,3.605,0.535
Spius Cr,Coho,Fall,1987,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,549,549,21.757,3.963
Spius Cr,Coho,Fall,1987,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,1061,861,42.048,3.963
Spius Cr,Coho,Fall,1988,160,Spius Cr,CO-7,LOWER THOMPSON,Broodstock,H1,Total Adults,14,14,14.001,100.007
Spius Cr,Coho,Fall,1988,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,647,647,476.009,73.572
Spius Cr,Coho,Fall,1988,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,1325,0,974.826,73.572
Spius Cr,Coho,Fall,1989,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,483,483,260.983,54.034
Spius Cr,Coho,Fall,1989,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,1996,996,1078.514,54.034
Spius Cr,Coho,Fall,1990,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,478,478,217.147,45.428
Spius Cr,Coho,Fall,1990,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,2522,295,1145.703,45.428
Spius Cr,Coho,Fall,1991,160,Spius Cr,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,163,163,113.809,69.821
Spius Cr,Coho,Fall,1991,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,458,458,148.098,32.336
Spius Cr,Coho,Fall,1991,160,Spius Cr,CO-7,LOWER THOMPSON,River,N1,Total Adults,437,0,305.12,69.822
Spius Cr,Coho,Fall,1991,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,2050,0,662.883,32.336
Spius Cr,Coho,Fall,1992,160,Spius Cr,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,175,175,49.16,28.091
Spius Cr,Coho,Fall,1992,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,478,478,302.767,63.34
Spius Cr,Coho,Fall,1992,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,4000,0,2533.619,63.34
Spius Cr,Coho,Fall,1992,160,Spius Cr,CO-7,LOWER THOMPSON,River,N1,Total Adults,600,0,168.547,28.091
Spius Cr,Coho,Fall,1993,160,Spius Cr,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,361,361,121.823,33.746
Spius Cr,Coho,Fall,1993,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,394,394,215.649,54.733
Spius Cr,Coho,Fall,1993,160,Spius Cr,CO-7,LOWER THOMPSON,River,N1,Total Adults,500,0,168.73,33.746
Spius Cr,Coho,Fall,1993,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,3000,0,1641.999,54.733
Spius Cr,Coho,Fall,1994,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,283,283,176.17,62.251
Spius Cr,Coho,Fall,1994,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,3217,152,2002.609,62.251
Spius Cr,Coho,Fall,1995,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,292,292,2.855,0.978
Spius Cr,Coho,Fall,1995,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,708,0,6.923,0.978
Spius Cr,Coho,Fall,1996,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,66,66,17.665,26.765
Spius Cr,Coho,Fall,1996,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,534,0,142.919,26.764
Spius Cr,Coho,Fall,1997,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Above Fence,N1,Total Adults,17,17,1.769,10.406
Spius Cr,Coho,Fall,1997,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Below Fence,N2,Total Adults,43,0,4.475,10.407
Spius Cr,Coho,Fall,1997,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Broodstock,B1,Total Adults,17,17,1.769,10.406
Spius Cr,Coho,Fall,1997,160,Spius Cr,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,337,337,193.686,57.474
Spius Cr,Coho,Fall,1997,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,158,158,1.297,0.821
Spius Cr,Coho,Fall,1997,160,Spius Cr,CO-7,LOWER THOMPSON,River,N1,Total Adults,2500,0,1436.836,57.473
Spius Cr,Coho,Fall,1997,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,800,0,6.567,0.821
Spius Cr,Coho,Fall,1998,160,Spius Cr,CO-7,LOWER THOMPSON,Above Fence,N1,Total Adults,1271,946,1195.292,94.043
Spius Cr,Coho,Fall,1998,1387,Coldwater R,CO-7,LOWER THOMPSON,Above Fence,N1,Total Adults,591,47,43.167,7.304
Spius Cr,Coho,Fall,1998,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Above Fence,N1,Total Adults,41,41,23.738,57.898
Spius Cr,Coho,Fall,1998,1387,Coldwater R,CO-7,LOWER THOMPSON,Below Fence,N2,Total Adults,100,0,15.257,15.257
Spius Cr,Coho,Fall,1998,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Below Fence,N2,Total Adults,39,0,22.58,57.897
Spius Cr,Coho,Fall,1998,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Broodstock,B1,Total Adults,14,14,8.106,57.9
Spius Cr,Coho,Fall,1998,160,Spius Cr,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,264,264,248.275,94.044
Spius Cr,Coho,Fall,1998,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,90,90,13.732,15.258
Spius Cr,Coho,Fall,1999,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Above Fence,N1,Total Adults,33,33,10.145,30.742
Spius Cr,Coho,Fall,1999,160,Spius Cr,CO-7,LOWER THOMPSON,Above Fence,N1,Total Adults,1302,872,1042.021,80.032
Spius Cr,Coho,Fall,1999,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Below Fence,N2,Total Adults,24,0,7.378,30.742
Spius Cr,Coho,Fall,1999,160,Spius Cr,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,246,246,196.879,80.032
Spius Cr,Coho,Fall,1999,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,243,243,101.42,41.737
Spius Cr,Coho,Fall,1999,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Broodstock,B1,Total Adults,26,26,7.993,30.742
Spius Cr,Coho,Fall,1999,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,1782,176,846.169,47.484
Spius Cr,Coho,Fall,2000,160,Spius Cr,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,199,199,125.158,62.893
Spius Cr,Coho,Fall,2000,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,210,210,108.323,51.582
Spius Cr,Coho,Fall,2000,160,Spius Cr,CO-7,LOWER THOMPSON,River,N1,Total Adults,595,20,374.217,62.894
Spius Cr,Coho,Fall,2000,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,2871,238,882.245,30.73
Spius Cr,Coho,Fall,2001,254,Deadman R,CO-7,LOWER THOMPSON,Above Fence,N1,Total Adults,917,917,24.073,2.625
Spius Cr,Coho,Fall,2001,160,Spius Cr,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,257,257,199.26,77.533
Spius Cr,Coho,Fall,2001,254,Deadman R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,49,49,1.286,2.624
Spius Cr,Coho,Fall,2001,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,316,316,84.936,26.878
Spius Cr,Coho,Fall,2001,160,Spius Cr,CO-7,LOWER THOMPSON,River,N1,Total Adults,3911,2383,3032.305,77.533
Spius Cr,Coho,Fall,2001,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,4208,931,1058.708,25.159
Spius Cr,Coho,Fall,2002,160,Spius Cr,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,217,217,175.059,80.672
Spius Cr,Coho,Fall,2002,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,286,286,121.964,42.645
Spius Cr,Coho,Fall,2002,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Broodstock,B1,Total Adults,107,107,86.705,81.033
Spius Cr,Coho,Fall,2002,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,River,N1,Total Adults,123,0,99.67,81.033
Spius Cr,Coho,Fall,2002,160,Spius Cr,CO-7,LOWER THOMPSON,River,N1,Total Adults,5601,4766,4518.472,80.673
Spius Cr,Coho,Fall,2002,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,5661,358,2989.051,52.801
Spius Cr,Coho,Fall,2003,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,63,63,35.839,56.887
Spius Cr,Coho,Fall,2003,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,1194,145,415.431,34.793
Spius Cr,Coho,Fall,2004,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Above Fence,N1,Total Adults,341,0,217.301,63.725
Spius Cr,Coho,Fall,2004,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Below Fence,N2,Total Adults,141,0,89.852,63.725
Spius Cr,Coho,Fall,2004,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Broodstock,B1,Total Adults,189,189,120.44,63.725
Spius Cr,Coho,Fall,2004,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,144,144,55.452,38.508
Spius Cr,Coho,Fall,2004,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,1267,84,489.509,38.635
Spius Cr,Coho,Fall,2005,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Above Fence,N1,Total Adults,206,0,95.983,46.594
Spius Cr,Coho,Fall,2005,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Broodstock,B1,Total Adults,145,145,67.56,46.593
Spius Cr,Coho,Fall,2005,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,110,110,28.716,26.105
Spius Cr,Coho,Fall,2005,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,935,56,308.549,33
Spius Cr,Coho,Fall,2006,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,89,89,1.089,1.224
Spius Cr,Coho,Fall,2006,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,300,0,3.669,1.223
Spius Cr,Coho,Fall,2007,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Above Fence,Includes brood removals,Total Adults,1022,1021,489.908,47.936
Spius Cr,Coho,Fall,2007,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,109,109,23.43,21.495
Spius Cr,Coho,Fall,2007,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,3348,82,956.631,28.573
Spius Cr,Coho,Fall,2008,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Above Fence,N1,Total Adults,411,411,328.213,79.857
Spius Cr,Coho,Fall,2008,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,56,56,23.932,42.736
Spius Cr,Coho,Fall,2008,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Broodstock,H1,Total Adults,175,175,139.75,79.857
Spius Cr,Coho,Fall,2008,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,1754,66,293.541,16.736
Spius Cr,Coho,Fall,2009,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,B1,Total Adults,136,136,18.144,13.341
Spius Cr,Coho,Fall,2009,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,2751,55,517.205,18.801
Spius Cr,Coho,Fall,2010,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,Broodstock,Live brood collected at fence,Total Adults,140,140,48.519,34.656
Spius Cr,Coho,Fall,2010,132,Salmon R/TOMF,CO-8,SOUTH THOMPSON,River,Complete census at fence.,Total Adults,1059,1059,367.008,34.656
Spius Cr,Coho,Fall,2010,156,Eagle R,CO-8,SOUTH THOMPSON,River,"Includes above & below fence, as well as Southpass",Total Adults,2244,413,63.083,2.811
Spius Cr,Coho,Fall,2010,1387,Coldwater R,CO-7,LOWER THOMPSON,River,N1,Total Adults,4659,159,756.289,16.233
Spius Cr,Coho,Fall,2011,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,Broodstock,Total Adults,102,102,34.221,33.55
Spius Cr,Coho,Fall,2011,1387,Coldwater R,CO-7,LOWER THOMPSON,River,Natural spawners,Total Adults,3076,107,557.613,18.128
Spius Cr,Coho,Fall,2012,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,Seined throughout Coldwater River.,Total Adults,96,96,12.033,12.534
Spius Cr,Coho,Fall,2012,156,Eagle R,CO-8,SOUTH THOMPSON,River,preliminary,Total Adults,5889,5077,89.157,1.514
Spius Cr,Coho,Fall,2012,1387,Coldwater R,CO-7,LOWER THOMPSON,River,Natural spawners in Coldwater River,Total Adults,2320,145,553.928,23.876
Spius Cr,Coho,Fall,2012,160,Spius Cr,CO-7,LOWER THOMPSON,Tributary,Hatchery outlet ditch recoveries,Total Adults,40,40,40,100
Spius Cr,Coho,Fall,2013,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,Hatchery removals,Females,51,51,2.02,3.961
Spius Cr,Coho,Fall,2013,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,Hatchery removals,Males,51,51,1.01,1.98
Spius Cr,Coho,Fall,2013,156,Eagle R,CO-8,SOUTH THOMPSON,River,Natural spawners,Total Adults,2432,1666,291.267,11.976
Spius Cr,Coho,Fall,2013,1387,Coldwater R,CO-7,LOWER THOMPSON,River,River,Total Adults,5700,324,244.363,4.287
Spius Cr,Coho,Fall,2014,156,Eagle R,CO-8,SOUTH THOMPSON,Above Fence,Natural Spawners,Total Adults,676,405,110.35,16.324
Spius Cr,Coho,Fall,2014,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,Hatchery Removals,Females,51,51,10.105,19.814
Spius Cr,Coho,Fall,2014,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,Hatchery Removals,Males,41,41,7.029,17.144
Spius Cr,Coho,Fall,2014,1387,Coldwater R,CO-7,LOWER THOMPSON,River,Liver River - Total Adults,Total Adults,3803,111,993.812,26.132
Spius Cr,Coho,Fall,2014,160,Spius Cr,CO-7,LOWER THOMPSON,River,River,Total Adults,16,16,14.509,90.681
Spius Cr,Coho,Fall,2015,156,Eagle R,CO-8,SOUTH THOMPSON,Broodstock,Broodstock,Females,45,45,6.392,14.204
Spius Cr,Coho,Fall,2015,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,Hatchery Removals,Females,22,22,6.595,29.977
Spius Cr,Coho,Fall,2015,156,Eagle R,CO-8,SOUTH THOMPSON,Broodstock,Broodstock,Males,44,44,9.633,21.893
Spius Cr,Coho,Fall,2015,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,Hatchery Removals,Males,23,23,3.042,13.226
Spius Cr,Coho,Fall,2015,156,Eagle R,CO-8,SOUTH THOMPSON,River,Fence Passage,Total Adults,1563,351,338.01,21.626
Spius Cr,Coho,Fall,2015,1387,Coldwater R,CO-7,LOWER THOMPSON,River,Live River,Total Adults,2294,176,505.282,22.026
Spius Cr,Coho,Fall,2016,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,Broodstock,Females,76,76,29.279,38.525
Spius Cr,Coho,Fall,2016,156,Eagle R,CO-8,SOUTH THOMPSON,Broodstock,Broodstock,Females,44,44,7.616,17.309
Spius Cr,Coho,Fall,2016,1387,Coldwater R,CO-7,LOWER THOMPSON,Broodstock,Broodstock,Males,89,89,27.275,30.646
Spius Cr,Coho,Fall,2016,156,Eagle R,CO-8,SOUTH THOMPSON,Broodstock,Broodstock,Males,47,47,6.528,13.889
Spius Cr,Coho,Fall,2016,1387,Coldwater R,CO-7,LOWER THOMPSON,River,dead pitch,Females,48,48,15.131,31.523
Spius Cr,Coho,Fall,2016,1387,Coldwater R,CO-7,LOWER THOMPSON,River,Live river fence,Females,54,54,13.886,25.715
Spius Cr,Coho,Fall,2016,1387,Coldwater R,CO-7,LOWER THOMPSON,River,dead pitch,Males,48,48,17.164,35.758
Spius Cr,Coho,Fall,2016,1387,Coldwater R,CO-7,LOWER THOMPSON,River,Live river fence,Males,88,88,16.02,18.205
Spius Cr,Coho,Fall,2016,156,Eagle R,CO-8,SOUTH THOMPSON,River,Deadpitch + fence,Total Adults,4841,501,709.191,14.65
