recY,proj,stock,run,prod_area,stat_area,area,catch,Escape
1987,Quinsam R,Quinsam R,Fall,JNST,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,29.87,48.49
1983,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,255.43,3038.48
1983,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,2360.15,11224.05
1983,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,462.2,1792.42
1984,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1192.6,3800.9
1984,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1606.55,1301.51
1984,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,3980.4,9416.15
1985,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,149.98,847.14
1986,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,15.68,18.95
1985,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,306.11,1209.63
1985,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1990.31,7467.6
1986,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1018.79,5437.2
1986,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,5296.55,17857.13
1987,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1986.39,5670.99
1987,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1646.19,6318.67
1987,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,2461.16,6397.55
1985,San Juan R,San Juan R,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,4.63,0
1985,Scott Cv Cr,Gilford Is Cr,Fall,JNST,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,85.07,0
1984,Sechelt,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,21.28,0
1984,Sechelt,Maclean Bay,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,6.07,0
1986,Sechelt,Maclean Bay,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,3.47,0
1987,Sechelt,Maclean Bay,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,72.2,0
1983,Seymour R,Seymour R/GSMN,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,16.67,106.17
1985,Seymour R,Seymour R/GSMN,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,7.77,4.75
1985,Seymour R,Seymour R/GSMN,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,5.46,2.36
1986,Sliammon R,Sliammon R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,22.2,0
1984,Snootli Cr,Snootli Cr,Fall,CCST,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,12.35,0
1985,Snootli Cr,Snootli Cr,Fall,CCST,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,15.28,0
1985,Snootli Cr,Snootli Cr,Fall,CCST,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,6.05,0
1984,Sooke R,Demamiel Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,31.92,0
1984,Sooke R,Demamiel Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,10.33,0
1985,Tenderfoot Cr,Shovelnose Cr,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,82.6,34.63
1985,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,3.56,300.53
1985,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,8.54,580.55
1986,Tenderfoot Cr,Mamquam R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,60.12,81.25
1986,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,102.13,1164.66
1986,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,84.47,1068.43
1986,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,99.64,531.62
1987,Tenderfoot Cr,Mamquam R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,103.83,55.93
1987,Tenderfoot Cr,Squamish R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,119.34,32.78
1987,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,126.91,717.1
1987,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,175.18,576.73
1987,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,482.34,947.92
1986,Thompson R N,Lemieux Cr,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,3.48,194.08
1987,Thompson R N,Dunn Cr,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,7.43,61.91
1987,Thompson R N,Fennell Cr,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,5.3,5.31
1985,Thornton Cr,Kennedy R Up,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,11.17,0
1985,Thornton Cr,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,550.26,0
1984,Thornton Cr Vols,Robertson Cr,Fall,SWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,32.56,0
1986,Vancouver Bay,Vancouver R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,7.53,0
1987,Vancouver Bay,Vancouver R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,7.06,0
1987,Vancouver Bay,Jitco Cr,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,10.35,0
1991,Alouette R,Alouette R S,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,5.93,0
1992,Anderson Cr/GSMN,Anderson Cr/Pender Hb,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,7.11,0
1988,Bella Coola R,Thorsen Cr/CCST,Fall,CCST,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,9.29,0
1988,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,705.08,1339.5
1988,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,394.38,1529.66
1988,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,5.04,5.52
1988,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,10.84,93.9
1989,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,10.76,77.16
1989,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,135.12,1048.26
1989,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,214.61,1174.79
1989,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,5.75,44.14
1989,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,9.15,47.56
1989,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,47.61,52.59
1990,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,15.45,199.86
1990,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,21.38,164.1
1990,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,6.93,64.17
1990,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,71.29,2329.13
1990,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1088.85,8033.29
1991,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,787.48,8087.59
1991,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,525.75,4815.09
1991,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,593.77,2810.69
1991,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,587.39,4901.43
1991,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,42.9,55.03
1991,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,29.82,70.06
1992,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,778.58,3303.77
1992,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1442.26,3718.83
1992,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,375.02,4075.21
1992,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,995.31,4005.98
1988,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,41.83,1974.64
1989,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,36.13,1252.93
1989,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,212.69,2393.43
1989,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,4.73,1127.97
1989,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,481.33,7087
1990,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,153.86,493.72
1990,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,111.38,707.68
1990,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,142.15,740.59
1990,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,60.15,4061.02
1990,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,127.51,5068.29
1990,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,166.44,836.2
1991,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,21.62,3855.37
1991,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,27.46,4253.67
1991,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,55.34,12807.82
1992,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,478.81,12898.19
1992,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,120.11,2553.7
1992,Capilano R,Capilano R,Fall,GSMN,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,15.51,3347.56
1988,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1193.38,5546.18
1988,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1512.25,6057.02
1988,Chehalis R,Hicks+Maria Cr,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,280.63,767.35
1988,Chehalis R,Squakum Cr,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,79.12,549.32
1988,Chehalis R,Weaver Sp Ch,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,694.7,2279.49
1989,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,389.76,2443.93
1989,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1577.23,8555.27
1989,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,634.57,4406.13
1989,Chehalis R,Coho Cr/LWFR,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,348.15,252.92
1989,Chehalis R,Hicks Cr,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,92.04,279.73
1990,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,2869.59,5685.99
1990,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,2196.09,5579.9
1991,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,48.2,254.6
1991,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,3140.59,10675.81
1992,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,7578.14,5052.98
1992,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,6899.59,6775.25
1989,Chemainus R,Chemainus R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,5.59,0
1990,Chemainus R,Chemainus R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,4.6,0
1989,Chemainus R,Chemainus R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,8.03,0
1992,Chemainus R,Chemainus R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,9.63,0
1991,Chemainus R,Chemainus R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,6.66,0
1992,Chemainus R,Chemainus R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,10.27,0
1988,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,630.18,9968.07
1988,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,817.66,9955.82
1988,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,463.49,9743.67
1988,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,300.69,7820.58
1988,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,689.78,10226.77
1988,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,694.2,8935.41
1989,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,728.83,6533.76
1989,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,657.04,6026.73
1989,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,502.71,5365.19
1989,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,122.11,5654.97
1989,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,299.8,3852.09
1989,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,254.12,5601.1
1989,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,2252.19,13152.52
1990,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,2118.79,12976.71
1990,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,964.51,14726.79
1990,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1539.78,8189.72
1990,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1458.81,7498.1
1991,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,948.52,11557.38
1991,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,618.6,11933.85
1991,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,812.91,11733.88
1991,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,824.13,11449.94
1992,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1803.03,9731.83
1992,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,2264.23,9569.2
1992,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,975.81,7377.91
1992,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1061.43,4879.39
1988,Clearwater R Up,Dunn Cr,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,12.26,185.41
1988,Clearwater R Up,Lion Cr,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,28.01,0
1988,Clearwater R Up,Lion Cr,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,38.3,0
1988,Clearwater R Up,Lion Cr,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,77,0
1989,Clearwater R Up,Raft R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,91.06,28.85
1990,Clearwater R Up,Raft R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,17.08,0
1988,Conuma R,Conuma R,Fall,NWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,467.07,5.96
1989,Conuma R,Conuma R,Fall,NWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,508.25,0
1990,Conuma R,Conuma R,Fall,NWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,799.2,5805.29
1991,Conuma R,Conuma R,Fall,NWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,739.66,11907
1992,Conuma R,Conuma R,Fall,NWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,527.63,1749.88
1992,Conuma R,Conuma R,Fall,NWVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,1833.16,2649.82
1990,Cowichan R,Cowichan R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,7.12,0
1992,Cowichan R,Cowichan R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,44.5,0
1992,Cowichan R,Cowichan R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,34.71,0
1992,Cowichan R,Cowichan R,Fall,GSVI,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,58.47,0
1988,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,6.72,92.36
1988,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,9.81,106.56
1988,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,13.03,74.59
1988,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,81.64,701.2
1988,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,84.64,470.36
1988,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,50.24,434.07
1988,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,21.76,117.82
1988,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,11.98,128.52
1988,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,23.13,117.82
1988,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,27.84,85.25
1988,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,16.76,74.59
1989,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,4.67,0
1988,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,44.11,522.63
1988,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,39.73,671.38
1988,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,32.49,553.36
1989,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,21.58,187.85
1989,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,5.61,103.31
1989,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,7.2,65.75
1989,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,45.12,363.91
1989,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,34.13,363.91
1989,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,59.5,231.58
1989,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,21.67,310.32
1989,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,27.9,338.3
1989,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,17.81,280.75
1989,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,13.47,38.21
1989,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,64.1,1192.6
1989,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,68.19,1170.51
1990,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,15.33,72.62
1990,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,8.01,82.99
1990,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,47.31,167.32
1990,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,41.47,107.83
1991,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,9.15,0
1990,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,30.08,44.51
1990,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,14.27,95.96
1990,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,19.25,82.99
1990,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,26.49,238.61
1990,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,45.96,189.5
1990,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,22.56,645.81
1991,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,3.7,61.42
1991,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,6.6,36.84
1991,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,9.21,123.48
1991,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,12.52,41.75
1992,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,2.19,29.96
1992,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,31.43,15.02
1992,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,17.87,20.3
1992,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,299.56,86.27
1992,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,205.81,259.15
1992,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,102.57,201.39
1992,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,39.91,44.95
1992,Eagle R,Eagle R,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,87.71,125.41
1992,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,132.65,452.36
1992,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,209.07,377.35
1992,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,37.07,76.27
1992,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,100.09,76.3
1991,Fort Babine,Babine R,Fall,SKNA,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,3.81,0
1988,Hartley Bay Cr,Hartley Bay Cr,Fall,NCST,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,2.74,0
1990,Hartley Bay Cr,Hartley Bay Cr,Fall,NCST,"1PFMA 27, 127 (STAT AREA 27)-T",27/127,3.94,0
